"StationCode","isSWMP","DatetimeStamp","Historical","ProvisionalPlus","Frequency","F_Record","ATemp","F_ATemp","RH","F_RH","BP","F_BP","WSpd","F_WSpd","MaxWSpd","F_MaxWSpd","MaxWSpdT","Wdir","F_Wdir","SDWDir","F_SDWDir","TotPAR","F_TotPAR","TotPrcp","F_TotPrcp","TotSoRad","F_TotSoRad",
"owcowmet  ","P",08/25/2001 11:00,1,1,15,"",28.3,<4> ,56,<4> ,995,<4> ,0.8,<4> ,"",<4> ,"",151,<4> ,"",<4> ,1278.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 11:00,1,1,60,"",28.0,<4> ,57,<4> ,996,<4> ,1.7,<4> ,6.2,<4> ,"",200,<4> ,"",<4> ,5150.8,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 11:15,1,1,15,"",28.8,<4> ,51,<4> ,995,<4> ,3.2,<4> ,"",<4> ,"",223,<4> ,"",<4> ,1410.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 11:30,1,1,15,"",29.0,<4> ,52,<4> ,995,<4> ,1.7,<4> ,"",<4> ,"",194,<4> ,"",<4> ,1421.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 11:45,1,1,15,"",29.5,<4> ,53,<4> ,995,<4> ,2.5,<4> ,"",<4> ,"",176,<4> ,"",<4> ,1414.7,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 12:00,1,1,15,"",29.9,<4> ,49,<4> ,995,<4> ,1.9,<4> ,"",<4> ,"",261,<4> ,"",<4> ,1476.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 12:00,1,1,60,"",29.1,<4> ,51,<4> ,995,<4> ,1.6,<4> ,4.6,<4> ,"",187,<4> ,"",<4> ,5722.8,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 12:15,1,1,15,"",29.0,<4> ,51,<4> ,995,<4> ,2.5,<4> ,"",<4> ,"",248,<4> ,"",<4> ,964.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 12:30,1,1,15,"",29.6,<4> ,52,<4> ,995,<4> ,0.5,<4> ,"",<4> ,"",206,<4> ,"",<4> ,1341.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 12:45,1,1,15,"",30.0,<4> ,49,<4> ,995,<4> ,0.2,<4> ,"",<4> ,"",75,<4> ,"",<4> ,1265.9,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 13:00,1,1,15,"",29.0,<4> ,51,<4> ,994,<4> ,1.9,<4> ,"",<4> ,"",134,<4> ,"",<4> ,1031.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 13:00,1,1,60,"",29.6,<4> ,50,<4> ,995,<4> ,1.7,<4> ,5.0,<4> ,"",192,<4> ,"",<4> ,4602.6,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 13:15,1,1,15,"",30.4,<4> ,50,<4> ,994,<4> ,0.6,<4> ,"",<4> ,"",131,<4> ,"",<4> ,1070.8,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 13:30,1,1,15,"",30.1,<4> ,45,<4> ,994,<4> ,2.5,<4> ,"",<4> ,"",128,<4> ,"",<4> ,1064.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 13:45,1,1,15,"",30.0,<4> ,43,<4> ,994,<4> ,2.3,<4> ,"",<4> ,"",204,<4> ,"",<4> ,933.1,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 14:00,1,1,15,"",28.4,<4> ,68,<4> ,994,<4> ,0.8,<4> ,"",<4> ,"",49,<4> ,"",<4> ,991.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 14:00,1,1,60,"",29.8,<4> ,49,<4> ,994,<4> ,1.5,<4> ,4.4,<4> ,"",180,<4> ,"",<4> ,4059.2,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 14:15,1,1,15,"",27.5,<4> ,69,<4> ,994,<4> ,1.3,<4> ,"",<4> ,"",53,<4> ,"",<4> ,931.8,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 14:30,1,1,15,"",27.5,<4> ,69,<4> ,993,<4> ,1.1,<4> ,"",<4> ,"",28,<4> ,"",<4> ,1001.7,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 14:45,1,1,15,"",27.9,<4> ,68,<4> ,993,<4> ,1.4,<4> ,"",<4> ,"",41,<4> ,"",<4> ,774.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 15:00,1,1,15,"",28.2,<4> ,62,<4> ,993,<4> ,1.4,<4> ,"",<4> ,"",57,<4> ,"",<4> ,901.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 15:00,1,1,60,"",27.7,<4> ,68,<4> ,993,<4> ,1.5,<4> ,4.6,<4> ,"",32,<4> ,"",<4> ,3609.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 15:15,1,1,15,"",27.3,<4> ,66,<4> ,993,<4> ,0.2,<4> ,"",<4> ,"",2,<4> ,"",<4> ,712.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 15:30,1,1,15,"",27.2,<4> ,71,<4> ,993,<4> ,2.3,<4> ,"",<4> ,"",36,<4> ,"",<4> ,591.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 15:45,1,1,15,"",27.9,<4> ,65,<4> ,993,<4> ,0.2,<4> ,"",<4> ,"",17,<4> ,"",<4> ,614.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 16:00,1,1,15,"",26.9,<4> ,71,<4> ,993,<4> ,1.1,<4> ,"",<4> ,"",56,<4> ,"",<4> ,475.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 16:00,1,1,60,"",27.4,<4> ,68,<4> ,993,<4> ,1.4,<4> ,3.8,<4> ,"",42,<4> ,"",<4> ,2393.4,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 16:15,1,1,15,"",28.4,<4> ,57,<4> ,993,<4> ,0.2,<4> ,"",<4> ,"",261,<4> ,"",<4> ,389.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 16:30,1,1,15,"",28.0,<4> ,56,<4> ,993,<4> ,0.9,<4> ,"",<4> ,"",142,<4> ,"",<4> ,175.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 16:45,1,1,15,"",28.0,<4> ,59,<4> ,993,<4> ,0.2,<4> ,"",<4> ,"",181,<4> ,"",<4> ,154.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 17:00,1,1,15,"",26.9,<4> ,68,<4> ,993,<4> ,0.2,<4> ,"",<4> ,"",192,<4> ,"",<4> ,49.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 17:00,1,1,60,"",27.8,<4> ,60,<4> ,993,<4> ,0.7,<4> ,4.1,<4> ,"",197,<4> ,"",<4> ,767.5,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 17:15,1,1,15,"",25.9,<4> ,70,<4> ,993,<4> ,0.2,<4> ,"",<4> ,"",201,<4> ,"",<4> ,29.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 17:30,1,1,15,"",25.2,<4> ,73,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",118,<4> ,"",<4> ,33.7,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 17:45,1,1,15,"",24.1,<4> ,76,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",94,<4> ,"",<4> ,30.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 18:00,1,1,15,"",25.1,<4> ,69,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",163,<4> ,"",<4> ,14.1,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 18:00,1,1,60,"",25.3,<4> ,72,<4> ,992,<4> ,0.4,<4> ,2.2,<4> ,"",150,<4> ,"",<4> ,107.5,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 18:15,1,1,15,"",24.4,<4> ,70,<4> ,992,<4> ,0.9,<4> ,"",<4> ,"",124,<4> ,"",<4> ,2.8,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 18:30,1,1,15,"",24.3,<4> ,71,<4> ,992,<4> ,0.6,<4> ,"",<4> ,"",127,<4> ,"",<4> ,0.1,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 18:45,1,1,15,"",24.5,<4> ,72,<4> ,992,<4> ,0.9,<4> ,"",<4> ,"",107,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 19:00,1,1,15,"",24.9,<4> ,69,<4> ,992,<4> ,1.9,<4> ,"",<4> ,"",131,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 19:00,1,1,60,"",24.5,<4> ,71,<4> ,992,<4> ,0.7,<4> ,2.8,<4> ,"",138,<4> ,"",<4> ,2.9,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 19:15,1,1,15,"",24.7,<4> ,70,<4> ,992,<4> ,0.8,<4> ,"",<4> ,"",136,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 19:30,1,1,15,"",24.3,<4> ,72,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",141,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 19:45,1,1,15,"",24.1,<4> ,71,<4> ,992,<4> ,0.3,<4> ,"",<4> ,"",147,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 20:00,1,1,15,"",24.0,<4> ,72,<4> ,992,<4> ,1.3,<4> ,"",<4> ,"",148,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 20:00,1,1,60,"",24.3,<4> ,71,<4> ,992,<4> ,0.7,<4> ,2.2,<4> ,"",139,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 20:15,1,1,15,"",23.6,<4> ,74,<4> ,992,<4> ,1.1,<4> ,"",<4> ,"",182,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 20:30,1,1,15,"",23.8,<4> ,73,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",184,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 20:45,1,1,15,"",23.7,<4> ,73,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",197,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 21:00,1,1,15,"",23.7,<4> ,73,<4> ,992,<4> ,0.8,<4> ,"",<4> ,"",146,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 21:00,1,1,60,"",23.7,<4> ,73,<4> ,992,<4> ,0.7,<4> ,3.7,<4> ,"",176,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 21:15,1,1,15,"",23.8,<4> ,72,<4> ,992,<4> ,0.2,<4> ,"",<4> ,"",131,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 21:30,1,1,15,"",23.7,<4> ,73,<4> ,992,<4> ,1.4,<4> ,"",<4> ,"",107,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 21:45,1,1,15,"",23.8,<4> ,72,<4> ,992,<4> ,0.6,<4> ,"",<4> ,"",238,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 22:00,1,1,15,"",23.8,<4> ,72,<4> ,992,<4> ,0.8,<4> ,"",<4> ,"",206,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 22:00,1,1,60,"",23.7,<4> ,72,<4> ,992,<4> ,1.0,<4> ,3.2,<4> ,"",192,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 22:15,1,1,15,"",23.6,<4> ,72,<4> ,991,<4> ,0.2,<4> ,"",<4> ,"",171,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 22:30,1,1,15,"",23.6,<4> ,73,<4> ,991,<4> ,0.9,<4> ,"",<4> ,"",220,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 22:45,1,1,15,"",23.5,<4> ,73,<4> ,991,<4> ,2.5,<4> ,"",<4> ,"",157,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 23:00,1,1,15,"",23.5,<4> ,74,<4> ,991,<4> ,0.2,<4> ,"",<4> ,"",214,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 23:00,1,1,60,"",23.6,<4> ,73,<4> ,991,<4> ,1.0,<4> ,3.8,<4> ,"",187,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 23:15,1,1,15,"",23.0,<4> ,76,<4> ,991,<4> ,0.8,<4> ,"",<4> ,"",146,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 23:30,1,1,15,"",23.1,<4> ,76,<4> ,991,<4> ,1.1,<4> ,"",<4> ,"",227,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/25/2001 23:45,1,1,15,"",23.0,<4> ,76,<4> ,991,<4> ,1.1,<4> ,"",<4> ,"",224,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 0:00,1,1,15,"",23.2,<4> ,75,<4> ,991,<4> ,2.2,<4> ,"",<4> ,"",177,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 0:00,1,1,60,"",23.1,<4> ,75,<4> ,991,<4> ,1.2,<4> ,4.1,<4> ,"",187,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 0:00,1,1,144,"",23.6,<4> ,74,<4> ,994,<4> ,0.9,<4> ,6.2,<4> ,1003,189,<4> ,64,<4> ,40226.7,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 0:15,1,1,15,"",23.3,<4> ,75,<4> ,990,<4> ,2.0,<4> ,"",<4> ,"",133,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 0:30,1,1,15,"",23.4,<4> ,76,<4> ,990,<4> ,0.6,<4> ,"",<4> ,"",200,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 0:45,1,1,15,"",23.1,<4> ,78,<4> ,990,<4> ,0.6,<4> ,"",<4> ,"",212,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 1:00,1,1,15,"",22.7,<4> ,80,<4> ,990,<4> ,1.3,<4> ,"",<4> ,"",176,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 1:00,1,1,60,"",23.2,<4> ,77,<4> ,990,<4> ,1.3,<4> ,4.6,<4> ,"",193,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 1:15,1,1,15,"",22.7,<4> ,80,<4> ,990,<4> ,0.9,<4> ,"",<4> ,"",222,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 1:30,1,1,15,"",22.5,<4> ,80,<4> ,990,<4> ,1.1,<4> ,"",<4> ,"",293,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 1:45,1,1,15,"",22.6,<4> ,80,<4> ,990,<4> ,1.1,<4> ,"",<4> ,"",202,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 2:00,1,1,15,"",22.7,<4> ,80,<4> ,990,<4> ,1.4,<4> ,"",<4> ,"",225,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 2:00,1,1,60,"",22.6,<4> ,80,<4> ,990,<4> ,1.1,<4> ,4.3,<4> ,"",203,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 2:15,1,1,15,"",22.7,<4> ,79,<4> ,990,<4> ,1.3,<4> ,"",<4> ,"",235,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 2:30,1,1,15,"",23.2,<4> ,77,<4> ,990,<4> ,0.2,<4> ,"",<4> ,"",107,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 2:45,1,1,15,"",23.1,<4> ,77,<4> ,990,<4> ,0.8,<4> ,"",<4> ,"",285,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 3:00,1,1,15,"",23.3,<4> ,76,<4> ,990,<4> ,0.8,<4> ,"",<4> ,"",231,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 3:00,1,1,60,"",23.0,<4> ,78,<4> ,990,<4> ,1.5,<4> ,4.4,<4> ,"",209,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 3:15,1,1,15,"",23.2,<4> ,78,<4> ,990,<4> ,0.9,<4> ,"",<4> ,"",237,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 3:30,1,1,15,"",23.4,<4> ,77,<4> ,990,<4> ,0.2,<4> ,"",<4> ,"",204,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 3:45,1,1,15,"",23.3,<4> ,77,<4> ,990,<4> ,0.9,<4> ,"",<4> ,"",254,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 4:00,1,1,15,"",22.9,<4> ,79,<4> ,990,<4> ,1.9,<4> ,"",<4> ,"",258,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 4:00,1,1,60,"",23.3,<4> ,77,<4> ,990,<4> ,1.5,<4> ,4.4,<4> ,"",218,<4> ,"",<4> ,0.0,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 4:15,1,1,15,"",22.6,<4> ,81,<4> ,990,<4> ,2.3,<4> ,"",<4> ,"",245,<4> ,"",<4> ,0.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 4:30,1,1,15,"",22.8,<4> ,80,<4> ,990,<4> ,1.5,<4> ,"",<4> ,"",191,<4> ,"",<4> ,0.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 4:45,1,1,15,"",23.4,<4> ,77,<4> ,990,<4> ,1.7,<4> ,"",<4> ,"",210,<4> ,"",<4> ,0.8,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 5:00,1,1,15,"",23.3,<4> ,78,<4> ,990,<4> ,2.2,<4> ,"",<4> ,"",217,<4> ,"",<4> ,2.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 5:00,1,1,60,"",22.9,<4> ,79,<4> ,990,<4> ,1.4,<4> ,4.0,<4> ,"",205,<4> ,"",<4> ,3.6,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 5:15,1,1,15,"",23.3,<4> ,78,<4> ,990,<4> ,2.3,<4> ,"",<4> ,"",192,<4> ,"",<4> ,37.6,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 5:30,1,1,15,"",23.2,<4> ,79,<4> ,990,<4> ,1.1,<4> ,"",<4> ,"",216,<4> ,"",<4> ,78.9,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 5:45,1,1,15,"",23.2,<4> ,79,<4> ,990,<4> ,1.7,<4> ,"",<4> ,"",183,<4> ,"",<4> ,134.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 6:00,1,1,15,"",23.5,<4> ,79,<4> ,990,<4> ,1.5,<4> ,"",<4> ,"",227,<4> ,"",<4> ,207.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 6:00,1,1,60,"",23.2,<4> ,79,<4> ,990,<4> ,1.6,<4> ,6.1,<4> ,"",215,<4> ,"",<4> ,458.3,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 6:15,1,1,15,"",23.8,<4> ,78,<4> ,990,<4> ,2.8,<4> ,"",<4> ,"",232,<4> ,"",<4> ,269.1,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 6:30,1,1,15,"",23.9,<4> ,79,<4> ,990,<4> ,2.2,<4> ,"",<4> ,"",209,<4> ,"",<4> ,392.9,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 6:45,1,1,15,"",24.3,<4> ,77,<4> ,990,<4> ,3.0,<4> ,"",<4> ,"",187,<4> ,"",<4> ,478.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 7:00,1,1,15,"",24.6,<4> ,76,<4> ,990,<4> ,3.2,<4> ,"",<4> ,"",214,<4> ,"",<4> ,466.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 7:00,1,1,60,"",24.0,<4> ,78,<4> ,990,<4> ,2.0,<4> ,6.4,<4> ,"",216,<4> ,"",<4> ,1606.3,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 7:15,1,1,15,"",24.9,<4> ,75,<4> ,990,<4> ,2.2,<4> ,"",<4> ,"",258,<4> ,"",<4> ,630.9,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 7:30,1,1,15,"",25.2,<4> ,74,<4> ,990,<4> ,3.2,<4> ,"",<4> ,"",252,<4> ,"",<4> ,702.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 7:45,1,1,15,"",25.7,<4> ,71,<4> ,990,<4> ,3.7,<4> ,"",<4> ,"",231,<4> ,"",<4> ,784.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 8:00,1,1,15,"",26.3,<4> ,70,<4> ,990,<4> ,1.7,<4> ,"",<4> ,"",222,<4> ,"",<4> ,854.0,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 8:00,1,1,60,"",25.3,<4> ,73,<4> ,990,<4> ,2.7,<4> ,7.7,<4> ,"",219,<4> ,"",<4> ,2971.6,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 8:15,1,1,15,"",26.5,<4> ,71,<4> ,990,<4> ,3.8,<4> ,"",<4> ,"",201,<4> ,"",<4> ,304.6,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 8:30,1,1,15,"",26.3,<4> ,71,<4> ,990,<4> ,2.0,<4> ,"",<4> ,"",226,<4> ,"",<4> ,676.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 8:45,1,1,15,"",26.9,<4> ,71,<4> ,990,<4> ,4.6,<4> ,"",<4> ,"",245,<4> ,"",<4> ,914.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 9:00,1,1,15,"",26.5,<4> ,70,<4> ,990,<4> ,2.8,<4> ,"",<4> ,"",161,<4> ,"",<4> ,583.1,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 9:00,1,1,60,"",26.6,<4> ,70,<4> ,990,<4> ,3.1,<4> ,8.0,<4> ,"",234,<4> ,"",<4> ,2478.1,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 9:15,1,1,15,"",26.7,<4> ,71,<4> ,990,<4> ,2.6,<4> ,"",<4> ,"",158,<4> ,"",<4> ,894.8,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 9:30,1,1,15,"",26.7,<4> ,69,<4> ,990,<4> ,2.9,<4> ,"",<4> ,"",305,<4> ,"",<4> ,739.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 9:45,1,1,15,"",26.3,<4> ,71,<4> ,990,<4> ,2.3,<4> ,"",<4> ,"",144,<4> ,"",<4> ,536.7,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 10:00,1,1,15,"",27.3,<4> ,69,<4> ,990,<4> ,3.0,<4> ,"",<4> ,"",236,<4> ,"",<4> ,1031.4,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 10:00,1,1,60,"",26.8,<4> ,69,<4> ,990,<4> ,2.8,<4> ,7.7,<4> ,"",238,<4> ,"",<4> ,3202.1,<4> ,0.0,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 10:15,1,1,15,"",28.0,<4> ,64,<4> ,990,<4> ,3.5,<4> ,"",<4> ,"",197,<4> ,"",<4> ,883.2,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 10:30,1,1,15,"",27.1,<4> ,67,<4> ,990,<4> ,5.6,<4> ,"",<4> ,"",201,<4> ,"",<4> ,784.5,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 10:45,1,1,15,"",26.5,<4> ,71,<4> ,990,<4> ,2.6,<4> ,"",<4> ,"",255,<4> ,"",<4> ,482.3,<4> ,"",<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 11:00,1,1,15,"",24.5,<4> ,87,<4> ,990,<4> ,1.3,<4> ,"",<4> ,"",237,<4> ,"",<4> ,92.8,<4> ,1.3,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 11:00,1,1,60,"",26.8,<4> ,69,<4> ,990,<4> ,2.8,<4> ,7.7,<4> ,"",241,<4> ,"",<4> ,2242.7,<4> ,1.3,<4> ,"",<-1> ,
"owcowmet  ","P",08/26/2001 11:15,1,1,15,"",23.2,<4> ,92,<4> ,990,<4> ,3.0,<4> ,"",<4> ,"",270,<4> ,"",<4> ,299.7,<4> ,2.8,<4> ,"",<-1> ,
